bundle,sigma,x,y,z,vx,vy,vz,mass,lam0,lam1,lam2,lam3,lam4,lam5,lam6,time
32,6,-233.11235514815658,40.062672778900215,1.8424322553583552,-0.06874022346988763,-0.3354087447628727,0.027476053967186293,1.0809620996865361,0.004648420062081973,0.740991705348565,-0.9653171604081318,0.04380581062246215,1.7351580055056435,-0.05895876844203099,-1.0233971906726873,18928.881568737183
32,6,-233.11904517752635,40.029166900458364,1.8451732397055265,-0.06869103892088033,-0.33541665876639004,0.02747563144088633,1.0809602386967874,0.0046330953706518975,0.7432026208380581,-0.9619563734014808,0.043835092550720434,1.7351064445189432,-0.059171734006511933,-1.022317512077022,18928.78627442211
32,6,-233.12573028797607,39.99566025582655,1.847914179832822,-0.0686418536524309,-0.3354245656001569,0.02747520833603129,1.0809583777070386,0.004617900412270388,0.745335849863787,-0.9585498901606245,0.04386604698638313,1.7350542230102322,-0.05939876187761042,-1.0212511037569354,18928.690980107036
32,6,-233.1324104794409,39.962152845722876,1.85065507568245,-0.06859266766559215,-0.3354324652641968,0.027474784652645013,1.08095651671729,0.004602833189239658,0.7473910742560367,-0.955099286450161,0.043898713020460514,1.7350014355942858,-0.05963962044549058,-1.020197856585758,18928.595685791963
32,6,-233.13908575185602,39.92864467086579,1.853395927196594,-0.06854348096141734,-0.335440357758534,0.027474360390751375,1.0809546557275413,0.004587891729112818,0.7493679948717978,-0.951606115868369,0.04393312907460318,1.7349481813983891,-0.059894083614809926,-1.0191576566644451,18928.500391476893
32,6,-233.14575610515695,39.89513573197333,1.8561367343174744,-0.06849429354095907,-0.3354482430831924,0.02747393555037424,1.0809527947377926,0.0045730740846938785,0.7512663315947647,-0.9480719098472106,0.043969332901102,1.7348945640623368,-0.06016193080471925,-1.0181303853215775,18928.40509716182
32,6,-233.15242153927915,39.861626029763734,1.858877496987294,-0.0684451054052702,-0.3354561212381963,0.027473510131537496,1.080950933748044,0.004558378334037757,0.7530858233353367,-0.9444981776523297,0.044007361582888094,1.7348406917384331,-0.06044294694886263,-1.0171159191133605,18928.309802846747
32,6,-233.15908205415815,39.82811556495524,1.8616182151482619,-0.06839591655540357,-0.33546399222357004,0.02747308413426503,1.0809490727582953,0.004543802580450263,0.7548262280306179,-0.9408864063830518,0.04404725153353293,1.7347866770914917,-0.06073692249537756,-1.0161141298236236,18928.214508531673
32,6,-233.1657376497297,39.79460433826614,1.8643588887425826,-0.06834672699241194,-0.3354718560393383,0.027472657558580763,1.0809472117685468,0.0045293449524881155,0.7564873226444164,-0.9372380609723853,0.04408903849724819,1.7347326372988354,-0.06104365340689473,-1.0151248844638212,18928.1192142166
32,6,-233.1723883259297,39.76109235041446,1.8670995177124845,-0.06829753671734783,-0.33547971268552573,0.027472230404508597,1.080945350778798,0.004515003603958928,0.7580689031672456,-0.9335545841870198,0.04413275754888589,1.7346786940502974,-0.06136294116053827,-1.0141480452730331,18928.02391990153
32,6,-233.17903408269393,39.727579602118475,1.8698401020001787,-0.06824834573126398,-0.3354875621621572,0.02747180267207246,1.0809434897890493,0.00450077671392122,0.7595707846163231,-0.9298373966273279,0.04417844309393831,1.7346249735482195,-0.06169459274792552,-1.013183469717963,18927.928625586457
32,6,-233.18567491995853,39.694066094096364,1.8725806415478865,-0.06819915403521289,-0.3354954044692578,0.027471374361296305,1.0809416287993008,0.004486662486684411,0.7609928010355709,-0.9260878967273644,0.044226128868538016,1.7345716065074535,-0.06203842067516716,-1.0122310104929395,18927.833331271384
32,6,-233.19231083765942,39.66055182706637,1.875321136297823,-0.06814996163024724,-0.3355032396068525,0.02747094547220406,1.080939767809552,0.0044726591518088185,0.762334805495616,-0.9223074607548649,0.04427584793945786,1.7345187281553605,-0.062394242962867275,-1.0112905155199166,18927.73803695631
32,6,-233.19894183573314,39.62703680174663,1.878061586192222,-0.06810076851741936,-0.33551106757496696,0.027470516004819708,1.0809379068198033,0.004458764964105664,0.7635966700937898,-0.9184974428112489,0.04432763270411096,1.7344664782318113,-0.06276188314612315,-1.010361827948472,18927.642742641237
32,6,-233.20556791411582,39.593521018855284,1.8808019911733118,-0.0680515746977817,-0.3355188883736264,0.027470085959167213,1.0809360458300548,0.00444497820363707,0.7647782859541282,-0.9146591748316172,0.04438151489055075,1.734415000989186,-0.0631411702745254,-1.0094447861558091,18927.547448326168
32,6,-233.20556791411582,39.593521018855284,1.8808019911733118,-0.0680515746977817,-0.3355188883736264,0.027470085959167213,1.0809360458300548,0.004431297175716059,0.765879563227372,-0.910793966584752,0.044437525557470915,1.7343644451923745,-0.06353193891215808,-1.0085392237467554,18927.452154011095
32,6,-233.21252607745328,39.56006161723591,1.8835450751605554,-0.06800263736638905,-0.33552772702365147,0.02746973945122031,1.080934184840306,0.004417720210906554,0.7669004310909661,-0.9069031056731194,0.04449569509420545,1.7343149641187758,-0.06393402913759838,-1.0076449695537633,18927.35685969602
32,6,-233.21947936846962,39.52660131082234,1.8862881265734406,-0.06795369925305268,-0.335536558516567,0.027469392365796017,1.0809323238505575,0.00440424566502338,0.7678408377490605,-0.9029878575328655,0.04455605322072862,1.734266715558299,-0.06434728654391698,-1.00676184763691,18927.261565380948
32,6,-233.22642778708058,39.4931401003257,1.88903114535445,-0.06790476035883125,-0.335545382852396,0.02746904470291835,1.0809304628608087,0.0043908719191322635,0.7687007504325094,-0.8990494654338202,0.04461862898765497,1.734219861813362,-0.06477156223867778,-1.0058896772838974,18927.16627106588
32,6,-233.23337133320175,39.45967798645704,1.891774131446064,-0.06785582068478327,-0.33555420003116104,0.027468696462611356,1.0809286018710602,0.004377597379549833,0.7694801553988717,-0.8950891504794954,0.044683450776239336,1.7341745696988926,-0.06520671284393793,-1.0050282730100524,18927.070976750805
32,6,-233.24031000674898,39.42621496992747,1.8945170847907686,-0.06780688023196735,-0.3355630100528855,0.027468347644899103,1.0809267408813115,0.004364420477843614,0.7701790579324111,-0.8911081116070838,0.044750546298376846,1.734131010542328,-0.06565260049624809,-1.004177444558326,18926.975682435732
32,6,-233.24724380763794,39.392751051448066,1.8972600053310464,-0.06775793900144189,-0.33557181291759214,0.027467998249805625,1.0809248798915627,0.004351339670832037,0.7707974823440957,-0.887107525587462,0.04481994259660288,1.7340893601836154,-0.06610909284665205,-1.0033369968992945,18926.88038812066
32,6,-233.25417273578486,39.35928623172984,1.9000028930093962,-0.06770899699426527,-0.3355806086253044,0.02746764827735501,1.0809230189018142,0.004338353440584431,0.7713354719715981,-0.8830885470251869,0.04489166604409314,1.7340497989752104,-0.06657606306068704,-1.0025067302311585,18926.785093805585
32,6,-233.26109679110562,39.32582051148407,1.902745747768291,-0.06766005421149623,-0.33558939717604586,0.02746729772757135,1.0809211579120654,0.004325460294421027,0.7717930891792957,-0.8790523083584991,0.0449657423446636,1.7340125117820795,-0.06705338981838357,-1.0016864399797438,18926.689799490516
32,6,-233.26801597351636,39.292353891421776,1.9054885695502295,-0.06761111065419302,-0.33559817856983987,0.027466946600478725,1.0809192969223167,0.004312658764912961,0.7721704153582701,-0.874999919859321,0.04504219653277049,1.7339776879816975,-0.06754095731426536,-1.0008759167985006,18926.594505175442
32,6,-233.27493028293347,39.25888637225395,1.908231358297715,-0.06756216632341384,-0.33560695280671055,0.027466594896101256,1.0809174359325682,0.004299947409882261,0.7724675509263083,-0.8709324696332561,0.04512105297351036,1.7339455214640491,-0.06803865525734967,-1.0000749465685042,18926.49921086037
32,6,-233.28183971927334,39.2254179546918,1.9109741139532348,-0.06751322122021719,-0.3356157198866815,0.02746624261446306,1.0809155749428194,0.004287324812401866,0.7726846153279008,-0.8668510236195915,0.045202335362620014,1.7339162106316293,-0.06854637887114683,-0.9992833103984539,18926.403916545296
32,6,-233.28874428245243,39.19194863944633,1.913716836459295,-0.06746427534566127,-0.33562447980977683,0.027465889755588255,1.080913713953071,0.004274789580795607,0.7728217470342436,-0.8627566255912951,0.04528606672647659,1.7338899583994412,-0.06906402889366071,-0.9985007846246744,18926.308622230223
32,6,-233.29564397238724,39.15847842722875,1.9164595257583852,-0.06741532870080441,-0.33563323257602096,0.027465536319501008,1.0809118529633222,0.004262340348638224,0.7728791035432367,-0.8586502971550177,0.04537226942209743,1.7338669721949984,-0.06959151157738837,-0.9977271408111151,18926.213327915153
32,6,-233.30253878899464,39.12500731874999,1.919202181793025,-0.06736638128670461,-0.335641978185438,0.027465182306225452,1.0809099919735734,0.004249975774755354,0.7728568613794852,-0.8545330377510928,0.045460965137140236,1.733847463958324,-0.07012873868932011,-0.9969621457493498,18926.11803360008
32,6,-233.30942873219135,39.09153531472125,1.9219448045057106,-0.06731743310442023,-0.3356507166380528,0.02746482771578578,1.0809081309838247,0.004237694543223534,0.7727552160942983,-0.8504058246535341,0.04555217488990295,1.73383165014195,-0.0706756275109398,-0.9962055614585773,18926.022739285007
32,6,-233.3163138018943,39.05806241585354,1.9246873938389546,-0.06726848415500927,-0.3356594479338899,0.027464472548206144,1.0809062699940761,0.004225495363370206,0.7725743822656902,-0.8462696129700398,0.0456459190293238,1.7338197517109182,-0.07123210083822432,-0.995457145185621,18925.927444969933
32,6,-233.32319399802049,39.02458862285801,1.9274299497352665,-0.0672195344395299,-0.3356681720729743,0.027464116803510748,1.0809044090043274,0.004213376969773707,0.7723145934983793,-0.8421253356419881,0.04574221723498133,1.73381199414278,-0.07179808698164415,-0.9947166494049291,18925.832150654864
32,6,-233.33006932048704,38.99111393644577,1.930172472137154,-0.06717058395904017,-0.3356768890553306,0.02746376048172378,1.0809025480145786,0.004201338294319014,0.7719759960762985,-0.8379740348258697,0.04584108596796966,1.7338086521034288,-0.07237345930176854,-0.9939838182624061,18925.73685633979
32,6,-233.3369397692112,38.957638357327845,1.932914960987136,-0.06712163271459806,-0.3356855988809844,0.02746340358286947,1.08090068702483,0.004189380562761806,0.7715568859507245,-0.8338189729525798,0.0459424636707028,1.7338105681579274,-0.07295696551542824,-0.9932583828085015,18925.641562024717
32,7,-231.96310717940634,45.30521387493136,1.4113980761217508,-0.07642245279476435,-0.33396071404471867,-0.0022926439525239825,1.1110715297293754,0.009909840070815506,1.038064458823767,-0.2408479697608792,0.04143804928253778,1.7362289365072334,-0.2976319839666368,-1.339026319718989,18944.60513072414
32,7,-231.9708925843958,45.27191262297686,1.4111702131573525,-0.07637366386690178,-0.33397076735964903,-0.00229290676959901,1.1110696687396266,0.009868573144372884,1.0227228059178812,-0.23804342044917093,0.041439880733849084,1.7362289789673184,-0.2989886666154469,-1.3371608459668392,18944.509836409066
32,7,-231.97867313267352,45.23861034643281,1.4109423238507688,-0.07632487393311764,-0.333980813524056,-0.0022931695679925365,1.1110678077498781,0.009827406915264007,1.007286721265678,-0.23565096602575697,0.041441081982637865,1.736229218216124,-0.3002550283842558,-1.3352793977638668,18944.414542093993
32,7,-231.9864488241323,45.20530704600933,1.4107144082038086,-0.07627608299445908,-0.33399085253792343,-0.0022934323477004593,1.1110659467601294,0.009786333686749199,0.9917726197579524,-0.23367096987669944,0.04144177977028723,1.7362295598719328,-0.30142850050282505,-1.3333821395091467,18944.319247778923
32,7,-231.9942196586652,45.172002722416465,1.4104864662182792,-0.07622729105197304,-0.3340008844012352,-0.0022936951087186713,1.1110640857703806,0.00974534601496009,0.9761966257310335,-0.23210346793710251,0.04144209615016609,1.736229914168805,-0.3025066643176564,-1.3314692442798468,18944.22395346385
32,7,-232.0019856361654,45.13869737636424,1.4102584978959907,-0.07617849810670642,-0.33401090911397524,-0.0022939578510430634,1.111062224780632,0.009704436708899665,0.960574572966796,-0.2309481686911139,0.041442148487629206,1.7362301959565778,-0.30348725129199083,-1.3295408938312292,18944.128659148777
32,7,-232.00974675652597,45.10539100856281,1.4100305032387523,-0.07612970415970632,-0.3340209266761281,-0.002294220574669526,1.1110603637908834,0.009663598830442195,0.9449220046926439,-0.23020445317192356,0.041442049460017144,1.7362303247008677,-0.3043681430058103,-1.3275972785966481,18944.033364833704
32,7,-232.01750301964026,45.072083619722115,1.4098024822483726,-0.0760809092120195,-0.3340309370876779,-0.002294483279593945,1.1110585028011346,0.009622825694333278,0.929254173581517,-0.22987137496176335,0.04144190705665631,1.7362302244830676,-0.3051473711558365,-1.325638597687552,18943.938070518634
32,7,-232.02525442540173,45.03877521055242,1.4095744349266635,-0.07603211326469307,-0.33404094034860915,-0.0022947459658122066,1.111056641811386,0.009582110868189855,0.9135860417519015,-0.2299476601919091,0.04144182457885894,1.7362298240003489,-0.3058231175555308,-1.3236650588934828,18943.84277620356
32,7,-232.03300097370393,45.005465781763604,1.4093463612754344,-0.07598331631877361,-0.3340509364589065,-0.002295008633320192,1.1110547808216373,0.009541448172500163,0.8979322807678127,-0.23043170754267828,0.0414419006399231,1.73622905656566,-0.30639371413509503,-1.3216768786820758,18943.747481888488
32,7,-232.0407426644405,44.972155334065924,1.4091182612964976,-0.07593451837530825,-0.3340609254185549,-0.0022952712821137826,1.1110529198318886,0.009500831680623762,0.8823072716388023,-0.23132158824343196,0.041442229165132655,1.7362278601077281,-0.306857642941471,-1.3196742821990588,18943.652187573414
32,7,-232.04847949750493,44.93884386816934,1.4088901349916625,-0.07588571943534361,-0.33407090722753924,-0.0022955339121888563,1.11105105884214,0.009460255718791553,0.8667251048199678,-0.23261504607257266,0.04144289939175733,1.736226177171057,-0.30721353613834024,-1.3176575032682545,18943.55689325834
32,7,-232.05621147279135,44.905531384783984,1.4086619823627424,-0.07583691949992649,-0.33408088188584467,-0.0022957965235412894,1.1110491978523913,0.009419714866105737,0.8511995802119359,-0.23430949735754636,0.041443995869052674,1.7362239549159293,-0.30746017600612463,-1.3156267843915779,18943.46159894327
32,7,-232.06393859019354,44.87221788462003,1.4084338034115502,-0.0757881185701038,-0.33409084939345646,-0.002296059116166954,1.1110473368626428,0.00937920395453984,0.8357442071608718,-0.23640203097484164,0.04144559845826004,1.7362211451184046,-0.3075964949419861,-1.313582376749038,18943.366304628198
32,7,-232.0716608496055,44.83890336838745,1.408205598139897,-0.07573931664692207,-0.33410080975035994,-0.002296321690061724,1.111045475872894,0.009338718068938706,0.8203722044584769,-0.23888940834999028,0.041447782332606646,1.7362177041703206,-0.30762157545982644,-1.3115245401987365,18943.271010313125
32,7,-232.07937825092148,44.8055878367965,1.4079773665495976,-0.07569051373142822,-0.33411076295654085,-0.0022965842452214676,1.1110436148831453,0.009298252547018519,0.805096500341997,-0.2417680634575648,0.041450617977305496,1.7362135930792926,-0.30753465019028753,-1.3094535432768697,18943.17571599805
32,7,-232.08709079403562,44.77227129055716,1.4077491086424643,-0.07564170982466875,-0.33412070901198476,-0.0022968467816420527,1.1110417538933968,0.009257802979366762,0.789929732494207,-0.24503410282118254,0.041454171189555446,1.7362087774687136,-0.3073351018807513,-1.307369663197726,18943.08042168298
32,7,-232.09479847884245,44.73895373037959,1.4075208244203123,-0.07559290492769032,-0.3341306479166777,-0.0022971092993193444,1.111039892903648,0.009217365209442236,0.7748842480434184,-0.24868330551350298,0.04145850307854118,1.7362032275777548,-0.3070224633953397,-1.3052731858536881,18942.98512736791
32,7,-232.10250130523625,44.705635156973884,1.407292513884955,-0.07554409904153957,-0.33414057967060545,-0.0022973717982492036,1.1110380319138993,0.00917693533357509,0.7599721035634892,-0.25271112315622674,0.0414636700654332,1.7361969182613644,-0.3065964177149148,-1.303164405815232,18942.889833052835
32,7,-232.1101992731116,44.672315571050106,1.407064177038207,-0.07549529216726295,-0.3341505042737544,-0.002297634278427494,1.1110361709241507,0.009136509700966767,0.7452050650738054,-0.2571126799200988,0.04146972388338785,1.7361898289902689,-0.3060567979370787,-1.3010436263309269,18942.794538737762
32,7,-232.1101992731116,44.672315571050106,1.407064177038207,-0.07549529216726295,-0.3341505042737544,-0.002297634278427494,1.1110361709241507,0.009096084913690032,0.7305946080392902,-0.26188277252490716,0.04147671157754727,1.7361819438509725,-0.3054035872761732,-1.298911159327435,18942.69924442269
32,7,-232.1175713325841,44.63893326024203,1.4068338678921837,-0.07544619424211049,-0.33415942289029404,-0.002297897681512937,1.111034309934402,0.009055657826688995,0.7161519173704127,-0.26701587023948,0.041484675505039474,1.7361732515457569,-0.3046369190632807,-1.296767325409513,18942.60395010762
32,7,-232.12493848121423,44.605550081706575,1.4066035325847914,-0.07539709541696321,-0.3341683343382754,-0.0022981610569191686,1.1110324489446535,0.009015225547779062,0.7018878874231704,-0.2725061148816903,0.041493653334978266,1.7361637453926817,-0.3037570767462233,-1.29461245386001,18942.508655792546
32,7,-232.13230071891914,44.57216603616206,1.406373171118845,-0.0753479956928587,-0.33417723861769677,-0.002298424404643199,1.1110305879549047,0.008974785437646966,0.6878131219991006,-0.2783473208184533,0.041503678048463284,1.7361534233255842,-0.3027644938895631,-1.2924468826398692,18942.413361477473
32,7,-232.13965804561607,44.53878112432693,1.40614278349716,-0.07529889507083469,-0.3341861357285562,-0.0022986877246820372,1.111028726965156,0.008934335109850755,0.6739379343452757,-0.284532974965728,0.04151477793858001,1.7361422878940795,-0.3016597541746021,-1.2902709583881262,18942.3180671624
32,7,-232.14701046122266,44.50539534691939,1.4059123697225522,-0.07524979355192844,-0.33419502567085246,-0.0022989510170326986,1.1110268659754075,0.008893872430819823,0.6602723471543127,-0.2910562367885123,0.04152697661039974,1.7361303462635607,-0.3004435913993831,-1.2880850364219116,18942.222772847326
32,7,-232.15435796565626,44.472008704657995,1.405681929797838,-0.07520069113717769,-0.33420390844458386,-0.002299214281692193,1.1110250049856587,0.008853395519854855,0.646826092564358,-0.2979099383008504,0.04154029298097959,1.7361176102151978,-0.29911688947868803,-1.2858894807364483,18942.127478532257
32,7,-232.16170055883453,44.438621198261025,1.4054514637258337,-0.0751515878276198,-0.33421278404974947,-0.0022994775186575356,1.11102314399591,0.008812902749127863,0.6336086121590949,-0.30508658406582956,0.04155474127936253,1.7361040961459397,-0.29768068244403895,-1.2836846640050523,18942.032184217183
32,7,-232.16903824067518,44.40523282844687,1.4052209715093564,-0.07510248362429225,-0.334221652486348,-0.002299740727925742,1.1110212830061612,0.0087723927436822,0.6206290569677518,-0.3125783511955753,0.041570331046577334,1.7360898250685124,-0.29613615444369884,-1.2814709675791345,18941.93688990211
32,7,-232.17637101109617,44.371843595933726,1.4049904531512212,-0.0750533785282321,-0.33423051375437846,-0.0023000039094938285,1.1110194220164127,0.008731864381432515,0.6078962874650866,-0.32037708935125986,0.04158706713563861,1.7360748226114193,-0.29448463974266975,-1.2792487814881977,18941.841595587037
32,7,-232.18369887001526,44.33845350144009,1.4047599086542468,-0.07500427254047691,-0.33423936785384006,-0.002300267063358811,1.111017561026664,0.00869131679316478,0.5954188735713943,-0.3284743207430988,0.0416049497115468,1.7360591190189423,-0.2927276227226938,-1.2770185044398383,18941.746301271964
32,7,-232.1910218173506,44.305062545684386,1.4045293380212514,-0.07495516566206402,-0.33424821478473216,-0.0023005301895177082,1.1110157000369152,0.008650749362536311,0.5832050946525145,-0.336861240130345,0.041623974251288165,1.7360427491511405,-0.2908667378822542,-1.2747805438197475,18941.651006956894
32,7,-232.19833985302043,44.271670729384724,1.4042987412550512,-0.07490605789403028,-0.33425705454705423,-0.002300793287967541,1.1110138390471667,0.00861016172607572,0.5712629395198163,-0.3455287148212993,0.04164413154383479,1.7360257524838512,-0.288903769836573,-1.2725353156917083,18941.55571264182
32,7,-232.20565297694284,44.238278053259634,1.404068118358465,-0.07485694923741318,-0.3342658871408059,-0.0023010563587053294,1.111011978057418,0.008569553773182942,0.5596001064302065,-0.35446728467330496,0.0416654076901446,1.736008173108689,-0.28684065331761244,-1.2702832447975974,18941.460418326747
32,7,-232.21296118903635,44.20488451802747,1.4038374693343116,-0.07480783969324982,-0.334274712565987,-0.0023013194017280935,1.1110101170676692,0.00852892564612925,0.5482240030861357,-0.3636671620927429,0.04168778410316134,1.7359900597330467,-0.2846794731740757,-1.2680247645573859,18941.365124011674
32,7,-232.22026448921926,44.17149012440644,1.4036067941854087,-0.07475872926257705,-0.3342835308225973,-0.0023015824170328565,1.1110082560779204,0.008488277740057225,0.5371417466355848,-0.3731182320350417,0.04171123750781459,1.7359714656800942,-0.2824224643714052,-1.2657603170691376,18941.269829696605
32,7,-232.22756287741026,44.13809487311503,1.4033760929145762,-0.07470961794643217,-0.33429234191063717,-0.002301845404616642,1.111006395088172,0.008447610702980762,0.5263601636720739,-0.3828100520046711,0.041735739941019735,1.7359524488887799,-0.28007201199178355,-1.2634903531090094,18941.17453538153
32,7,-232.23485635352802,44.10469876487147,1.4031453655246329,-0.07466050574585202,-0.3343011458301066,-0.0023021083644764765,1.1110045340984231,0.008406925435785082,0.5158857902346586,-0.3927318520551452,0.04176125875167802,1.7359330719138295,-0.27763065123413283,-1.2612153321312518,18941.079241066458
32,7,-232.24214491749126,44.07130180039414,1.402914612018398,-0.07461139266187354,-0.3343099425810059,-0.0023023712966093826,1.1110026731086744,0.008366223092226744,0.5057248718079376,-0.4028725347890153,0.0417877566006765,1.7359134019257467,-0.2751010674141168,-1.2589357222682096,18940.983946751385
32,7,-232.24942856921888,44.03790398040142,1.4026838323986923,-0.07456227869553371,-0.33431873216333563,-0.0023026342010123895,1.1110008121189259,0.008325505078933605,0.4958833633220404,-0.41322067535788076,0.04181519146088805,1.7358935107108124,-0.2724860959641377,-1.2566520003303199,18940.88865243631
32,7,-232.24942856921888,44.03790398040142,1.4026838323986923,-0.07456227869553371,-0.33431873216333563,-0.0023026342010123895,1.1110008121189259,0.008284773055404841,0.48636692915263413,-0.42376452146238386,0.041843516617171395,1.735873474671086,-0.2697887224333378,-1.2543646518061131,18940.793358121242
32,7,-232.25670785391438,44.00450540886281,1.4024530317489654,-0.07451315364938844,-0.3343275185518395,-0.0023028613204316975,1.1109989511291771,0.008244028934010975,0.47718094312092846,-0.4344919933522036,0.04187268066637106,1.735853374824404,-0.267012082487601,-1.2520741708622145,18940.69806380617
32,7,-232.26398222491525,43.97110598271411,1.4022222085569314,-0.07446402769305807,-0.334336297774724,-0.0023030884325496185,1.1109970901394286,0.008203274879993826,0.4683304884936646,-0.4453906838260676,0.04190262751731741,1.735833296804381,-0.26415946190954953,-1.2497810603433415,18940.602769491095
32,7,-232.2712516821388,43.93770570267388,1.4019913628233769,-0.07441490082757819,-0.3343450698319856,-0.002303315537366357,1.1109952291496799,0.008162513311466535,0.4598203579831212,-0.45644785823174605,0.04193329639082666,1.7358133308604096,-0.2612342965985458,-1.2474858317723045,18940.507475176022
32,7,-232.27851622550253,43.904304569460386,1.401760494549088,-0.07436577305398383,-0.3343538347236204,-0.0023035426348821187,1.110993368159931,0.008121746899413581,0.451655053747119,-0.4676504544660458,0.04196462181970081,1.7357935718576594,-0.2582401725706938,-1.2451890053500092,18940.412180860953
32,7,-232.28577585492377,43.870902583791846,1.401529603734849,-0.07431664437331008,-0.334362592449625,-0.0023037697250971115,1.1109915071701826,0.00808097856769075,0.4438387873890108,-0.47898508297482234,0.04199653364872771,1.7357741192770784,-0.25518082595883607,-1.2428911099554532,18940.31688654588
32,7,-232.29303057032033,43.83749974638665,1.4012986903814464,-0.0742675147865921,-0.33437134300999594,-0.002303996808011544,1.1109896461804338,0.008040211493025147,0.4363754799576882,-0.49043802675297204,0.04202895703468105,1.7357550772153922,-0.2520601430125554,-1.2405926831457275,18940.221592230806
32,7,-232.30028037160966,43.80409605796315,1.4010677544896653,-0.07421838429486499,-0.33438008640473016,-0.002304223883625628,1.110987785190685,0.007999449105015198,0.42926876194757885,-0.501995241344436,0.042061812446320325,1.7357365543851038,-0.2488821600981744,-1.2382942711560168,18940.126297915733
32,7,-232.30752525870972,43.77069151923964,1.4008367960602917,-0.0741692528991637,-0.33438882263382425,-0.002304450951939574,1.1109859242009366,0.007958695086130667,0.42252197329865127,-0.5136423548421911,0.04209501566439087,1.7357186641144944,-0.24565106369875722,-1.2359964288996002,18940.03100360066
32,7,-232.31476523153847,43.73728613093432,1.4006058150941105,-0.07412012060052303,-0.3343975516972756,-0.0023046780129535997,1.1109840632111878,0.007917953371712616,0.41613816339640713,-0.525364667888264,0.04212847778162384,1.7357015243476226,-0.24237119041410643,-1.2336997199678486,18939.93570928559
32,7,-232.32200029001376,43.70387989376567,1.400374811591908,-0.07407098739997817,-0.33440627359508135,-0.002304905066667919,1.110982202221439,0.007877228149973433,0.41012009107188563,-0.5371471536737237,0.04216210520273623,1.7356852576443251,-0.2390470269607645,-1.2314047166302269,18939.840414970517
32,7,-232.32923043405387,43.6704728084519,1.4001437855544685,-0.07402185329856378,-0.3344149883272388,-0.0023051321130827494,1.1109803412316905,0.007836523861996842,0.4044702246016663,-0.5489744579386752,0.042195799644430834,1.7356699911802163,-0.23568321017201588,-1.229111999834294,18939.745120655443
32,7,-232.3364556635769,43.637064875711324,1.399912736982579,-0.07397271829731474,-0.33442369589374554,-0.0023053591521983094,1.1109784802419418,0.00779584520173787,0.3991907417078625,-0.5608308989722729,0.04222945813539632,1.7356558567466878,-0.23228452699788313,-1.226822159205702,18939.64982634037
32,7,-232.34367597850127,43.60365609626226,1.3996816658770228,-0.07392358239726578,-0.33443239629459914,-0.0023055861840148217,1.110976619252193,0.007755194554789295,0.39428864643984496,-0.5726976367970342,0.04226300700351283,1.7356429181635515,-0.22885749408073308,-1.2245354540312168,18939.554532025297
32,7,-232.35089137874536,43.57024647082294,1.3994505722385862,-0.07387444559945153,-0.33444108952979745,-0.002305813208532507,1.1109747582624445,0.007714569604473354,0.3897824693074672,-0.584549316223956,0.042296511160283656,1.735630946382558,-0.22541315222966873,-1.2222509090527107,18939.459237710227
32,7,-232.35810186422768,43.53683600011181,1.3992194560680553,-0.07382530790490688,-0.33444977559933825,-0.0023060402257515894,1.1109728972726958,0.00767398192509774,0.3856653161661886,-0.596375042171625,0.04232994991632925,1.7356199046894312,-0.22195568417250666,-1.2199686317640852,18939.363943395154
32,7,-232.36530743486702,43.50342468484703,1.3989883173662148,-0.0737761693146662,-0.33445845450321987,-0.002306267235672296,1.110971036282947,0.007633444248384006,0.3819276461592319,-0.6081656712989338,0.04236328953020402,1.73560978617296,-0.21848840072003212,-1.2176888780964914,18939.26864908008
32,7,-232.372508090582,43.47001252574693,1.3987571561338492,-0.07372702982976417,-0.33446712624144054,-0.0023064942382948544,1.1109691752931983,0.0075929690225224,0.3785600150993552,-0.6199122819056263,0.04239649722053329,1.7356005833357306,-0.21501453516300428,-1.2154119010673374,18939.173354765007
32,7,-232.3797038312914,43.43659952352989,1.3985259723717445,-0.07367788945123542,-0.3344757908139985,-0.0023067212336194912,1.1109673143034497,0.007552568412171893,0.3755530754688546,-0.6316061739322918,0.04242954116601329,1.7355922880941264,-0.2115372432721589,-1.2131379507802897,18939.078060449938
32,7,-232.38689465691436,43.403185678914085,1.3982947660806857,-0.07362874818011425,-0.33448444822089224,-0.0023069482216464387,1.110965453313701,0.007512254298460129,0.37289757641956045,-0.6432388689603761,0.04246239050541116,1.7355848917783274,-0.20805960329820417,-1.2108672744252715,18938.982766134865
32,7,-232.38689465691436,43.403185678914085,1.3982947660806857,-0.07362874818011425,-0.33448444822089224,-0.0023069482216464387,1.110965453313701,0.007472038278983456,0.3705843637728394,-0.6548021102121755,0.04249501533756497,1.7355783851323108,-0.20458461597182293,-1.2086001162784628,18938.88747181979
32,7,-232.39440206343698,43.36983096231106,1.3980654682590425,-0.07357990782492094,-0.3344940937335288,-0.0023072392257818667,1.1109635923239523,0.00743193166780694,0.3686043800195952,-0.6662878625508306,0.042527386721383675,1.7355727583138505,-0.20111520450367443,-1.206336717702303,18938.792177504718
32,7,-232.40190460754073,43.33647526156599,1.3978361412787725,-0.07353106655359262,-0.33450373208991097,-0.002307530184593046,1.1109617313342035,0.007391945495464326,0.36694866432026707,-0.6776883124803397,0.04255947667584716,1.7355680008945176,-0.19765421458439053,-1.2040773171454868,18938.696883189645
