bundle,sigma,x,y,z,vx,vy,vz,mass,time
32,4,94.17815152538799,183.3882031765607,-0.28718027271584595,-0.30410004159503096,0.16086576397211336,-0.002150360329036997,0.9701134730795906,17.152976713045447
32,4,94.14775226426079,183.40416637745759,-0.2873947484838176,-0.3041306642434197,0.16080835653040604,-0.002150210290411782,0.970111612089842,17.248271028117923
32,4,94.11734997763246,183.42012387085472,-0.28760920921548366,-0.30416127717331765,0.16075094417107347,-0.0021500601750927837,0.9701097511000932,17.3435653431904
32,4,94.08694466646546,183.43607565627164,-0.2878236549032723,-0.3041918803841589,0.1606935268953313,-0.0021499099830851708,0.9701078901103446,17.43885965826287
32,4,94.05653633172244,183.45202173322784,-0.2880380855396109,-0.30422247387537815,0.16063610470439596,-0.0021497597143941157,0.9701060291205958,17.534153973335346
32,4,94.02612497436616,183.4679621012431,-0.2882525011169272,-0.3042530576464097,0.16057867759948344,-0.002149609369024792,0.9701041681308472,17.629448288407822
32,4,93.99571059535921,183.4838967598371,-0.28846690162765026,-0.3042836316966878,0.16052124558180983,-0.002149458946982369,0.9701023071410986,17.724742603480298
32,4,93.96529319566446,183.49982570853004,-0.2886812870642096,-0.3043141960256471,0.1604638086525913,-0.0021493084482720236,0.9701004461513498,17.82003691855277
32,4,93.93487277624469,183.5157489468417,-0.28889565741903445,-0.30434475063272176,0.16040636681304393,-0.002149157872898926,0.9700985851616012,17.915331233625245
32,4,93.9044493380628,183.53166647429242,-0.2891100126845553,-0.30437529551734627,0.16034892006438384,-0.002149007220868253,0.9700967241718526,18.01062554869772
32,4,93.87402288208168,183.5475782904024,-0.28932435285320307,-0.3044058306789549,0.16029146840782713,-0.0021488564921851765,0.9700948631821038,18.105919863770197
32,4,93.84359340926439,183.56348439469213,-0.28953867791740884,-0.3044363561169819,0.16023401184458988,-0.0021487056868548723,0.9700930021923552,18.20121417884267
32,4,93.81316092057392,183.5793847866821,-0.28975298786960435,-0.30446687183086163,0.16017655037588827,-0.0021485548048825157,0.9700911412026065,18.296508493915145
32,4,93.78272541697338,183.59527946589293,-0.2899672827022217,-0.30449737782002845,0.16011908400293837,-0.0021484038462732838,0.9700892802128579,18.39180280898762
32,4,93.75228689942583,183.61116843184544,-0.29018156240769516,-0.30452787408391657,0.16006161272695615,-0.00214825281103235,0.9700874192231091,18.487097124060092
32,4,93.72184536889459,183.62705168406043,-0.29039582697845623,-0.30455836062196023,0.16000413654915796,-0.0021481016991648934,0.9700855582333605,18.582391439132568
32,4,93.69140082634283,183.64292922205897,-0.2906100764069401,-0.30458883743359383,0.1599466554707598,-0.002147950510676091,0.9700836972436119,18.677685754205044
32,4,93.66095327273385,183.6588010453622,-0.2908243106855807,-0.30461930451825137,0.15988916949297774,-0.002147799245571119,0.9700818362538631,18.77298006927752
32,4,93.63050270903106,183.6746671534913,-0.29103852980681283,-0.3046497618753673,0.15983167861702804,-0.0021476479038551577,0.9700799752641145,18.86827438434999
32,4,93.60004913619784,183.6905275459676,-0.2912527337630721,-0.30468020950437563,0.15977418284412667,-0.002147496485533384,0.9700781142743659,18.963568699422467
32,5,99.32907108297601,180.57026894312938,-0.2501630621078322,-0.32858805343749425,0.20044230020611695,-0.0021880600462136244,0.9704317023266139,0.0
32,5,99.29625042935847,180.5902296460851,-0.2503813826313608,-0.3286202932671958,0.20038561050681994,-0.0021879125783309853,0.9704298413368653,0.09529431507247471
32,5,99.26342657423288,180.61018470067265,-0.2505996884016093,-0.32865252198074574,0.2003289157493758,-0.0021877650303272628,0.9704279803471166,0.19058863014494942
32,5,99.23059951870455,180.63013410639257,-0.2508179794106222,-0.32868473957734223,0.20027221593637748,-0.002187617402211873,0.9704261193573679,0.28588294521742413
32,5,99.19776926387891,180.65007786274558,-0.2510362556504432,-0.3287169460561835,0.20021551107041793,-0.0021874696939942354,0.9704242583676193,0.38117726028989884
32,5,99.16493581086131,180.67001596923274,-0.25125451711311814,-0.32874914141646894,0.20015880115409038,-0.002187321905683776,0.9704223973778706,0.47647157536237356
32,5,99.13209916075735,180.6899484253552,-0.25147276379069317,-0.32878132565739837,0.20010208618998798,-0.002187174037289924,0.9704205363881219,0.5717658904348483
32,5,99.0992593146727,180.70987523061467,-0.25169099567521575,-0.32881349877817273,0.20004536618070426,-0.002187026088822114,0.9704186753983732,0.6670602055073229
32,5,99.06641627371297,180.72979638451275,-0.2519092127587338,-0.32884566077799315,0.19998864112883258,-0.0021868780602897833,0.9704168144086246,0.7623545205797977
32,5,99.03357003898395,180.74971188655155,-0.25212741503329644,-0.328877811656062,0.19993191103696673,-0.0021867299517023737,0.9704149534188758,0.8576488356522725
32,5,99.00072061159149,180.76962173623332,-0.25234560249095406,-0.3289099514115822,0.1998751759077002,-0.0021865817630693347,0.9704130924291272,0.9529431507247471
32,5,98.96786799264154,180.7895259330608,-0.2525637751237575,-0.3289420800437574,0.199818435743627,-0.0021864334944001157,0.9704112314393786,1.0482374657972218
32,5,98.9350121832401,180.80942447653652,-0.25278193292375883,-0.328974197551792,0.1997616905473411,-0.002186285145704174,0.9704093704496298,1.1435317808696965
32,5,98.90215318449323,180.82931736616382,-0.2530000758830112,-0.3290063039348912,0.19970494032143646,-0.0021861367169909696,0.9704075094598812,1.2388260959421713
32,5,98.86929099750712,180.8492046014458,-0.2532182039935681,-0.3290383991922608,0.19964818506850737,-0.0021859882082699666,0.9704056484701326,1.3341204110146458
